Job_Search,clean_title,Company,Department_Search,city,Title_data,Title_data_analyst,Title_data_scientist,Title_data_architect,Title_ingenieur,Title_big_data,Title_developpeur,Title_dev_frontend,Title_dev_web,Title_dev_mobile,Title_dev_back_end,Title_dev_fullstack,Title_devops,Title_informatique,Title_technique,Title_logiciel,Title_software,Title_junior,Title_assistant,Title_manager,Title_business,Title_confirme,Title_lead,Title_senior,Title_consultant,Title_directeur,experience_min,BTS,Deug,DUT,IUT,Licence,Master,Doctorat,Ecole_Ingénieure,cdi,stage,freelance,cdd,description_clean,Python,Java,Machine Learning,Deep Learning,Javascript,Swift,NoSql,SQL,Agile,J2ee,Jee,Ruby,HTML_CSS,Php,Spark,Big_data,Scala,Back_end,Git,R,Powerbi,Cloud,C,Docker,ABAP,WLang,salary_period,salary_min,salary_mean
Développeur,développeur php agence web paris 13,Neovity,75,Paris,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,1,1,0,0,1,0,0,0,integre pole developpement compose aine personnes travaillerez lead dev php evolution creation nouveaux modules application specifique gestion formation grande entreprise domaine assurance cette plateforme saas permet gerer ensemble process lies formation aupres 9 utilisateurs gestion planning contenus formation declaration frais test ligne etc interviendrez toutes etapes projets conception developpement integration tests puis deploiement si aimez contact client pourrez enfin prendre part reunions dernier base eme arr metro olympiades poste necessite deplacement remuneration comprise entre k fonction experience rejoignez agence realise projets web mesure pme grands groupes entreprise existe depuis plus aines annees regroupe personnes travaillent applications variees web mobile autour socle php laravel mysql angularjs ambiance familiale sein locaux sympas agreables situes eme arr paris entreprise offre ainsi cadre convivial detendu titulaire formation informatique bac+2 bac+5 experience moins 3 ans developpement php cadre projets significatifs technophile ouvert esprit etes attentif qualite logicielle dela activite client historique entreprise saura alimenter sujets varies permettre poursuivre montee competences,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,year,37000.0,39000.0
Data,data analyst chef projet informatique bi,FED IT,75,Paris,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,fed it cabinet recrutement specialise profils informatiques recherche client cabinet conseil finance chef projet data sein cabinet equipe data participez mise oeuvre operationnelle plans transformation entreprises sous performantes retournement titre missions mener projets analyse datamining partir donnees disposition sein entreprise cliente creation outils bi performants segmentations clients produits reporting analytiques previsions ventes atterrissages intermediaires mettre oeuvre projets econometriques exploration construction bdd qualitatives data management modelisation statistiques creation algorithmes identifier analyses leviers actions permettant retournement synthetiser analyses rendant abordables non inities titre interviendrez frequemment equipe sein entreprises clientes accompagnant dirigeants equipes operationnelles situations forte criticite formation superieure informatique miage computer science statistiques etes fort 5 ans experience business intelligence conception bases donnees analyse donnees complexes disposez bonne appetence secteur financier pouvez compter excellentes qualites relationnelles afin communiquer clients,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,60000.0,61000.0
Développeur,développeur informatique biofortis cdd 12 mois st herblain 44,SILLIKER - MERIEUX NUTRISCIENCES FRANCE,Loire-Atlantique,Saint-Herblain ,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,informatique nantes jobalert merieux biofortis biofortis basee saint herblain pres nantes filiale groupe merieux nutrisciencesdepuis present pays travers plus laboratoires merieux nutrisciencesfait avancer science proposant solutions qualite securite alimentaire vision effet ameliorer sante grace aliments plus surs nutrition plus saine cette vision concretise chaque jour grace collaborateurs animes 4 valeurs excellence integrite sens initiative sens responsabilites merieux nutrisciences france basee cergy regroupe ensemble fonctions support activite 7 laboratoires chimie microbiologie expertise scientifique reglementaire technique merieux nutrisciencesfournit entreprises nationales internationales non seulement prestations qualite surtout solutions pratiques adaptees leurs problematiques biofortis cro groupe dediee innovation secteurs agroalimentaire nutrition sante cosmetique biens consommation accompagne developpement produits clients offrant services originaux innovants tels preuves pre cliniques cliniques analyses microbiote interpretation scientifique evaluations sensorielles tests consommateurs competences cliniques sensorielles consommateurs deux business units biofortis font societe cro unique selon demandes clients differentes equipes peuvent etre impliquees developpement scientifique produits nouveaux jusqu mesure appreciation consommateurs finaux presente europe etats unis passant chine jusqu bresil biofortis emploie jour pres salaries differents sites opportunite pourvoir possible envie tenter experience merieux postulez cadre developpement recherchons donc nouveau talent nouveau nouvelle developpeur euse informatique site saint herblain principales missions developpement effectuez realisation technique developpement informatique conformement cahier charges developper applications correspondants specifications fonctionnelles realiser ecriture code respect consignes internes contribuer deploiement applications formation utilisateurs assurer maintenance applications existantes participe validation redige documentation technique necessaire perennite maintenance support participez gestion courante exploitation si effectuez missions mise place materiel maintenance ainsi accompagnement utilisateurs profil recherche titulaire bac+2 equivalent dut bts informatique equivalent developpement logiciel langages php java serveur apache tomcat framework struts2 tiles jquery boostrap competences relatives developpements web aspects client savoir html javascript feuilles styles conception interface utilisateur sens design ergonomie technique outils modelisations mcd mpd merise uml connaissances bases donnees particulier moteur mysql utilisation git connaissance environnement linux connaissances latex shiny python perl plus avantages proposes filiale appartenant groupe reconnu monde excellente image marque domaine activite polyvalence missions montee competences autonomie equipe dynamique conditions emploi poste pourvoir integration partir fin aout debut septembre salaire embauche k brut annuel + avantages groupe mutuelle tickets restaurant etc si reconnaissez competences si souhaitez exercer groupe taille humaine offre faite merci envoyer cv lettre motivation ref di attention billaud type emploi cdd experience developpement informatique 1 an souhaite java 1 an souhaite formation bac +2 bts dut deug souhaite lieu saint herblain souhaite certificats autres accreditations permis souhaite,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,year,27000.0,27000.0
Développeur,développeur java,Synchrone,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,role responsabilites menons campagne recrutement dediee profils developpeur specialise langages java j2ee afin assurer developpement evolutions correctifs differentes applications innovantes titre tant developpeur java j2ee fonction consistera rediger specifications techniques applicatives realiser developpements necessaires codes docs revue pairs effectuer tests unitaires integration assemblage participer recettes mise production analyser corriger anomalies detectees veiller respect normes procedures vigueur architecture securite qualite documentation assurer livraison deploiement application assurer expertise applicative assistance utilisateurs finaux metiers techniques prendre charge demandes evolution parlons vote profil formation superieure informatique bac+3 beneficiez premiere experience reussie tant concepteur developpeur java j2ee mode projet epanouir poste necessaire maitriser plusieurs langages tels java jee javascript html5 css3 xml c++ environnements technologiques suivants angularjs backbonejs eclipse jboss maven websphere maitrise anglais technique plus tres apprecie rigoureux organise esprit analyse synthese ainsi gout travail equipe entreprise specialisee consulting data expertise digital experience synchrone salaries accompagne transformation digitale grandes organisations leurs projets it metier proposons consultants parcours professionnel enrichissant travers plan carriere personnalise societe porte attention particuliere expertise evolution carriere synchrone labellisee happy at work recrutons pres talents product owner scrum masters pmo chefs projet specialistes digital web mobile experts cloud big data interesse rejoignez https synchrone fr carrieres temps rencontrer etes passionne nouvelles technologies univers developpement web souhaitez investir pleinement sein societe pleine evolution integrant poste forte valeur ajoutee cas rejoignez envoyant present candidature mail type emploi temps plein freelance independant cdi salaire an experience developpeur java j2ee similaire 1 an souhaite,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,year,20000.0,30000.0
Data,data ingénieur talend big data ref freelance,TEAM CONSULTING SARL,Gironde,Bordeaux ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,clients grand comptes recherchons consultant confirme ee mission suivante data ingenieur talend big data profil experience requise 3 ans experience minimum rigueur autonomie inventivite capacite travailler equipe lieu bordeaux demarrage asap duree mois budget journalier tjm frais inclus negocier vehicule non anglais non si etes interesse veuillez fournir imperativement tous elements suivants cv word tjm frais date disponibilite conges eventuel lieu habitation capacite communication rigueur autonomie inventivite capacite travailler equipe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,week,1500.0,2000.0
Data,leader technique big data ref ap freelance,TEAM CONSULTING SARL,Rhône,Lyon,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,clients grand comptes recherchons consultant confirme ee mission suivante leader technique big data charge mise place big data endossera role interface entre clients equipes cds situe min pied gare perrache participation actions avant vente si besoin reponse appels offres analyse cahiers charges conception redactions documents choix solution prise contact clients afin conseiller leurs choix techniques methodologiques organisationnels redaction documentation technique proposition architecture hadoop spark planification projet definition chiffrage accompagnement coaching equipe technique lors differentes phases projets suivi etat avancement verification qualite livrables solutions choisies veille technologique realisation etudes pocs nouvelles technos big data competences requises maitrise pratique environnements big data spark hadoop teradata equivalents tels kafka cassandra exercice poste leader technique quel environnement technique connaissance domaine bancaire plus consultant paris temps plein 1er mois raison 3 jours semaine 3 mois suivants profil experience requise 4 ans experience minimum capacite communication rigueur autonomie inventivite capacite travailler equipe lieu lyon demarrage immediat duree 3 mois budget journalier tjm frais inclus negocier vehicule non anglais non si etes interesse veuillez fournir imperativement tous elements suivants cv word tjm frais date disponibilite conges eventuel lieu habitation capacite communication rigueur autonomie inventivite capacite travailler equipe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,week,1500.0,2000.0
Développeur,ingénieur développeur informatique,Entreprise de Logistique et Transport,Rhône,Lyon,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,poste missions cadre fort developpement client souhaite creer poste afin integrer maitriser developpement ensemble solutions informatiques mission principale developper nouvelles fonctionnalites sites internet environnement net assurer maintien condition operationnelle infrastructure reseau egalement appele occuper diagnostiquer resoudre pannes optimiser actualiser solutions adapter evolutions techniques gerer acces sauvegarde bdd rediger procedures mettre jour dossiers exploitation participer amelioration politique securite informatique maintenir condition operationnelle assurer securisation equipements participer redaction cahiers charges profil candidat formation ingenieur experience 2 ans minimum poste developpeur informatique maitrisez developpement environnement net asp net java connaissez outils associes sens ecoute aimez travailler equipe possedez qualites adaptation face diversite demandes travaux effectuer innovation seconde nature curiosite naturelle pousse tenir informe quotient evolutions technologiques comprehension anglais technique souhaitee motivation travailler client clairement exprimee lettre motivation accompagnera candidature qualites requises bon relationnel dynamisme reactivite sens service organise rigoureux capacite initiative reception candidatures traitement candidatures remuneration statut an brut statut cadre forfait jours an rattachement hierarchique gerant societe motif recrutement creation poste presentation client client jeune societe logistique implantee secteur lyon plateforme m2 croissance importante debut activite arrivee plusieurs gros clients amene repenser strategie developpement solution informatique souhaite donc maitriser integrer developpement solutions informatique gagner reactivite efficience venez participer belle aventure jeune entreprise pleine promesses demande developper avantages participation transport rtt type emploi temps plein cdi salaire an experience ingenieur developpement similaire 2 ans requis,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,60000.0,62500.0
Développeur,intégrateur application devops,Synchrone,75,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,role responsabilites menons campagne recrutement dediee profils integrateur application environnement devops sein equipe dediee contribuez integration application environnement continuous delivery titre fonction consistera prendre charge demandes utilisateurs installer piloter installation projets pre production production industrialiser deploiements scripts assurer suivi chaine traitement ainsi indicateurs supervision definis mis place amont prendre charge migrations versions garantir suivi optimisation tunning serveurs integration ainsi clusters elasticsearch rediger documentation technique destinee equipes production assurer role support utilisateurs parlons profil issu formation superieure informatique disposez experience reussie plus environnement devops epanouir poste necessaire maitriser technologies ansible git maven jenkins bases donnees mongodb mysql environnements web apache php nodejs angularjs python enfin bonnes connaissances parmi elements hadoop hive spark jira ainsi pile elk the elastic stack elasticsearch logtash kibana appreciees rigoureux organise esprit analyse synthese ainsi gout travail equipe entreprise specialisee consulting data expertise digital experience synchrone salaries accompagne transformation digitale grandes organisations leurs projets it metier proposons consultants parcours professionnel enrichissant travers plan carriere personnalise societe porte attention particuliere expertise evolution carriere synchrone labellisee happy at work recrutons pres talents product owner scrum masters pmo chefs projet specialistes digital web mobile experts cloud big data interesse rejoignez https synchrone fr carrieres temps rencontrer etes passionne nouvelles technologies univers developpement web applicatif souhaitez investir pleinement sein societe pleine evolution integrant poste forte valeur ajoutee cas rejoignez envoyant present candidature mail type emploi temps plein freelance independant cdi salaire an experience integrateur application devops similaire 2 ans souhaite,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,year,25000.0,37500.0
Développeur,développeur php mysql,PRIXAN,75,Paris,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,prixan logiciel intelligent issu 2 ans developpement propose fournir tous sites commerce france bientot international suivi automatise concurrence etes passionne internet commerce envie integrer societe jeune innovante dynamique prixan solution ligne alliant algorithmes intelligents big data cloud offira missions hauteur ambitions accompagner croissance prixan recherchons developpeur motive talentueux rejoindre equipe developpeur php mysql missions participer developpement front back algorithmes analyser problematiques liees developpement proposer solutions adaptees besoins realiser vieille technologique profil etudiant formation bac+2 5 informatique developpement connaissance pratique language php mysql framework symfony depuis moins 2 ans connaissez outils versioning git svn environnement unix connaissance technologies scraping parsing nosql language python plus interet apprentissage automatique machine learning eventuellement lien github vers derniers projets type emploi temps plein cdi salaire 3 mois experience php symfony 2 ans requis nosql 1 an souhaite python 1 an souhaite sql 2 ans requis reactjs 1 an souhaite,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,year,42000.0,42000.0
Développeur,développeur java fullstack editeur logiciel nantes,Neovity,Loire-Atlantique,Nantes ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,sein equipe technique six developpeurs intervenez projets refonte plateforme produit tant aspects back front rattache lead developpeur dispose bonne maitrise plateforme accompagnera montee competences si besoin sein cedreo demandera savoir tout faire etre suffisamment curieux volontaire rapidement monter autonomie projets complets afin collaborerez autres services entreprise plateforme construite socle java spring api rest mysql errai javascript css poste pourvoir cdi nantes necessite deplacement remuneration comprise entre selon experience depuis pres ans cedreo edite solutions aide vente professionnels construction habitat clair outil permet modeliser maisons individuelles 3d contact commercial afin gagner temps tant client professionnel maitres mots performance simplicite utilisation travaillant leaders francais marche construction entreprise entame developpement international base ouest nantes proximite ligne 1 tram leurs locaux accueilleront aupres collaborateurs travaillant espace agreable vivant refait neuf espace vie fruits boissons nombreux evenements entreprises formation bac +5 ingenieur informatique premiere experience moins 2 ans developpement java permettant solide assise technique idealement bonnes competences javascript curieux technophile coeur produire code qualite perdre temps tests correctifs posteriori si souhaitez rejoindre equipe solidaire perfectionniste travaillant outils concrets hesitez transmettre candidature,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,year,33000.0,36500.0
Data,consultant data gouvernance mdm fashion luxury,ADONE CONSEIL,75,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,tant consultant data gouvernance mdm accompagnerez clients adone conseil mise place pilotage suivi leurs activites strategiques operationnelles interviendrez analyse construction donnees differents domaines fonctionnels finance vente logistique crm etc afin mettre place kpis pilotage pertinents clients responsabilite actions suivantes animation ateliers recueil besoins utilisateurs redaction cahiers charges specifications fonctionnelles creation outils formation utilisateurs assistance maitrise ouvrage pilotage projet planning budgets coordination equipes projet choix deploiement solutions informatiques accompagnement changement analyse formalisation refonte processus metieren mission chez clients cela empechera investir interne portant valeurs adone contribuer developpement cabinet favoriser initiatives offres seul avance vite groupe va plus loin pourquoi communaute data analytics adone saura faire place choix proposer animer communiquer sujets tels bi big data encore intelligence artificielle formation superieure bac +4 5 ecole commerce ingenieur etes toujours affut dernieres tendances exploitation donnees outils analyse disposez experience significative 5 ans missions similaires acquise sein cabinet conseil esn etes aise gens rigoureux autonome pro actif ve curiosite naturelle specifiquement technologies actuelles venir big data ia etc parvenez identifier satisfaire besoins clients livrables qualite savez relayer nouvelles opportunites commerciales habitude collaborer equipes etablies etranger anglais courant deplacements international prendre consideration,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,year,50000.0,50000.0
Développeur,développeur fullstack java angular,ADSearch,Rhône,Tassin-la-Demi-Lune ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,adsearch cabinet recrutement groupe adequat recrute france international profils experts techniques cadres clients specialises domaine denicheurs talents accompagnent tout long carriere adsearch simplement adsearch recrute client editeur logiciels developpeur fullstack java angular futur terrain jeu rejoignez societe plusieurs centaines personnes specialisee edition integration logiciels team 5 pgm participez developpement application innovante moderne missions confiees jouer equipe chefs projet maintenir faire evoluer application prenant compte retour clients separer applicatif environnement faire application autonome faire evoluer application monter version technologies java jboss angular essais techniques autres produits gestion projet possibilite devenir scrum master equipe lieu map tassin demi lune armes accompagner langages web java html css javascript frameworks j2ee maven angular environnement jboss sgbd sql server mysql outils eclipse idj git svn nexus profil aventurier formation superieure informatique experience 3 ans minimum developpement java experience angular envie evoluer vers gestion projet deja joue maps orientees agile bon redactionnel relationnel cette quete interesse venez jouer,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,year,40000.0,42500.0
Développeur,développeur full stack,I-VIDEO,75,Paris,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,entreprise video petite entreprise compte bien rester existe depuis video propose solution affichage dynamique parametrable mode saas plateforme ec video depuis cette plateforme utilisateurs peuvent programmer affichages multimedias issus formats multiples ercans endroits divers temps reel societe dispose belles references telles fff ratp marine nationale musee louvre aprr encore sofinco centre pompidou universite assas etc objectif annees venir devenir voir reference affichage dynamique descriptif cherchons recruter ingenieur informatique experimente mettre jour plateforme web proposer developper integrer nouveaux modules responsabilites multiples agit cette mission faire analyse besoin participer conception developpement nouvelles fonctionnalites faudra travailler jeune alternant encadrer tout heureux heureuse elue aussi charge support formation client role referent technique aupres clients existants futurs pourra largement evoluer meme temps entreprise fera profil cote competences techniques travaillons net revons migrer net core faut donc etre aise langage framework idealement connaitre angular vues js ameliorer front nouvelles technologies outils techniques microsoft visual studio environnement net framework 4 5 superieur gestion base donnees mysql windows forms asp net services web javascript ajax web api web service soap design patterns solid sql mysql git profil ideal ingenieur informatique envie temps temps sortir tete ecran rassurer aider clients adores comme equipe petite faut personne sociable veut bien partager quotidien espace encore reduit type emploi temps plein cdi salaire an experience developpeur chef projet full stack similaire 1 an souhaite formation bac +4 maitrise souhaite lieu paris e souhaite langue anglais souhaite,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,year,40000.0,45000.0
Développeur,développeur fullstack php symfony,ADSearch,Rhône,Lyon,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,adsearch cabinet recrutement groupe adequat recrute france international profils experts techniques cadres clients specialises domaine denicheurs talents accompagnent tout long carriere adsearch simplement retrouvez toutes offres www adsearch fr adsearch recrute editeur logiciels developpeur fullstack symfony poste rejoignez editeur logiciels personnes situe presqu ile lyon cadre tres agreable collaboration po autres referents metiers effectuez developpements maintenir faire evoluer outil web quantifiez organisez demandes evolution emises po travaillez environnement agile livraisons courtes participerez egalement maintien qualite stack technique php symfony ezpublish polymer react etes issu formation superieure informatique justifiez experience 2 ans minimum developpement web experience porte php symfony idealement competences javascript polymer dote team spirit etes curieux techniquement autonome force proposition investi motive appreciez nouvelles technologies,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,year,40000.0,42500.0
Développeur,développeur angular paris 75,Synchrone,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,entreprise specialisee consulting data expertise digital experience synchrone salaries accompagne transformation digitale grandes organisations leurs projets it metier proposons consultants parcours professionnel enrichissant travers plan carriere personnalise societe porte attention particuliere expertise evolution carriere synchrone labellisee happy at work recrutons pres talents product owner scrum masters pmo chefs projet specialistes digital web mobile experts cloud big data interesse rejoignez https synchrone fr carrieres role responsabilites menons campagne recrutement dediee profils developpeur angular sein equipe dediee developpez solutions perennes tout mettant place systeme pilotage centralise mode agile titre tant developpeur angular fonction consistera effectuer analyse besoin utilisateur traduire besoins metiers specifications fonctionnelles techniques realiser developpements applicatifs necessaires respectant contraintes techniques rediger tests assurer maintenance evolutive corrective outils amelioration continue anticiper prendre charge demandes evolution mode agile sprint fournir differents livrables attendus dossier conception specifications fonctionnelles techniques plan test rapports deployes maintenus parlons profil issu formation superieure informatique bac+3 beneficiez experience significative moins 5 ans tant developpeur angular environnement agile notamment problematiques business intelligence bi reporting epanouir poste necessaire maitriser framework angular methodes agile scrum maitrise anglais technique environnement gcp google cloud platform plus tres apprecies rigoureux organise esprit analyse synthese ainsi gout travail equipe investi curiosite technique acquis permettent apprehender rapidement differentes missions confiees permettent progresser rapidement differentes technologies utilisez temps rencontrer etes passionne nouvelles technologies univers developpement web souhaitez investir pleinement sein societe pleine evolution integrant poste forte valeur ajoutee cas rejoignez envoyant present candidature mail,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,year,30000.0,40000.0
Développeur,developpeur web,Ecofinance,Haute-Garonne,Blagnac ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,societe services conseil operationnel certifiee iso accompagnons collectivites territoriales depuis plus ans mettant place solutions amelioration ressources optimisation postes charges comptons jour pres 1 clients effectue plus 4 missions taux tres forte satisfaction client plus description offre sous direction responsable informatique traiter projets developpement informatique redaction cahier charges developpement suivi mise oeuvre coordination demandeurs egalement gerer maniere occasionnelle assistance utilisateur administration informatique reseau telephonique soutien responsable informatique developpement langages php 5 6 7 javascript java sql cf bases donnees vba frameworks symfony 2 8 3 4 outils eclipse talend sublimetext notepad++ environnements developpement windows 7 wampserver environnements production linux debian apache nginx bases donnees mysql postgresql sql server oracle systemes exploitation windows 7 serveur linux debian 8 9 materiel switchs poe cisco huawei pare feu palo alto imprimantes kyocera logiciels businessobjects sage crm pack office qgis qgis serveur talend competence poste analyser besoins client concevoir developper programmes applications informatiques etablir cahier charges langage informatique java langage informatique php langage informatique sql langages programmation informatique programmer langage informatique specifique qualite professionnelle autonomie curiosite rigueur type emploi cdi salaire 3 mois experience analyste programmeur similaire 1 an souhaite,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,year,36000.0,36000.0
Développeur,devops administrateur sytèmes réseaux,ALINTO,Rhône,Lyon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0,1,1,0,0,1,0,0,0,description poste alinto particularite editer operer propres services infrastructures cadre ideal devops aimons ameliorer sans cesse outils moment exemple docker rancher elk ansible sein equipe exploitation fortes competences notamment linux virtualisation participerez supervision evolution installations amelioration services heberges x7 alinto environ serveurs virtuels physiques missions participez administration ensemble systemes services heberges serveurs reseaux infrastructure virtualisee physique supervision surveillance services serveurs realiser taches exploitations administrations maintenance serveurs participer amelioration exploitation serveurs realisation entre autres scripts automatisations taches repondre demandes support niveau 2 3 participer planning astreinte environ 1 semaine mois qualites travail equipe ecoute motivation autonomie bonne capacite analyse diagnostic description profil diplome bac +2 dut bac +3 bac + 5 disposez experience poste similaire etes curieux passionne nouvelles technologies souhaitez continuer completer connaissances sein equipe technos linux serveurs sous cent os aussi windows server produits open sources tel postfix dovecot mariadb elasticsearch apache nginx haproxy automatisation scripting bash python ansible virtualisation vmware containers docker orchestration rancher kubernetes firewalls checkpoint iptables connaissances necessaires maitrise environnement linux lignes commandes ssh vi messagerie electronique smtp imap virtualisation vmware connaissance services internet dns securite routage anglais oral ecrit connaissances suivantes hautement appreciees connaissances environnement windows server microsoft exchange connaissance bases donnees langage sql connaissances securisation systemes reseaux reseaux installation diagnostic evolutions switch routeurs firewall informations complementaires type contrat cdi temps plein possibilite tele travail suivant anciennete 6 semaines conges payes tickets restaurant prime interessement annuelle entreprise taille humaine stable superbe vue fourviere calendrier avent cadeaux type emploi temps plein cdi salaire an experience administration systemes reseaux 2 ans souhaite formation bac +2 bts dut deug souhaite,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,year,27000.0,32500.0
Développeur,lead developpeur angular,ADSearch,Rhône,Écully ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,adsearch cabinet recrutement groupe adequat recrute france international profils experts techniques cadres clients specialises domaine denicheurs talents accompagnent tout long carriere adsearch simplement retrouvez toutes offres www adsearch fr rejoignez groupe personnes specialise domaine assurance creee ans groupe comprend entites dont 4 france entre elles siege lyon ecully specialisee editions logiciels assurance cet editeur pleine croissance objectif doubler effectif prochaines annees parvenir recrute aujourd hui lead developeur angular rejoindre equipe r contexte multi projets refonte web adaptation solution premise mode saas apportez competences lead developpeur angular accompagner responsable r guider equipes vers cet environnement nouvelles technos environnement agile kanban scrum commencerez familiariser domaine fonctionnel etant forme accompagne consultants ensuite missions principales definir specs techniques partir besoins fonctionnels relation consultants gerer projets developpement nouveaux produits optimiser phase tests mise production applicatifs relation qualite effectuer suivi applications developpees organiser actions optimisation maintenance poste base ecully desservi transports commun formation superieure informatique justifiez experience 3 ans minimum conception developpement applications web angular savez prendre recul etre decisif conception produits choix technologiques savez executer projets priorisation taches planification gerer deadlines souhaitez jouer role majeur conduite developpements guidant equipe appliquant bonnes pratiques aimez faire veille technologique partagez valeurs excellence technique entraide societe si tout cela parle invitons rejoindre cet editeur logiciels pleine croissance,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,year,40000.0,42500.0
